Year,GeoID,Geography Type,Geography Name,Proficiency,Age,Value,Margin of Error,Measure,ObjectId
2014,0900720810,Town,Durham,Well,5 to 17,0,2,Percent,49282
2014,0900747360,Town,Middletown,Well,18 to 64,3,1,Percent,49283
2014,0900781680,Town,Westbrook,Well,5 to 17,1,4,Percent,49284
2014,0900567960,Town,Sharon,Well,18 to 64,1,2,Percent,49285
2014,0900587910,Town,Woodbury,Not Well,18 to 64,1,1,Percent,49286
2014,0900715350,Town,Clinton,Not Well,5 to 17,0,2,Percent,49287
2014,0900579510,Town,Warren,Not Well,65 and Over,0,9,Percent,49288
2014,0900720810,Town,Durham,Not Well,65 and Over,0,3,Percent,49289
2014,0900747360,Town,Middletown,Not Well,5 to 17,1,1,Percent,49290
2014,0900781680,Town,Westbrook,Not Well,65 and Over,0,3,Percent,49291
2014,0900567960,Town,Sharon,Not Well,5 to 17,0,9,Percent,49292
2014,0900587910,Town,Woodbury,Not at All,18 to 64,0,1,Percent,49293
2014,0900715350,Town,Clinton,Not at All,5 to 17,0,2,Percent,49294
2014,0900579510,Town,Warren,Not at All,65 and Over,0,9,Percent,49295
2014,0900720810,Town,Durham,Not at All,65 and Over,2,4,Percent,49296
2014,0900720810,Town,Durham,Total,65 and Over,100,0,Percent,49297
2014,0900720810,Town,Durham,Very Well,65 and Over,96,21,Percent,49298
2014,0900720810,Town,Durham,Well,65 and Over,2,4,Percent,49299
2014,0900722280,Town,East Haddam,Not Well,18 to 64,1,1,Percent,49300
2014,0900722280,Town,East Haddam,Not at All,18 to 64,0,1,Percent,49301
2014,0900722280,Town,East Haddam,Total,18 to 64,100,0,Percent,49302
2014,0900722280,Town,East Haddam,Very Well,18 to 64,99,4,Percent,49303
2014,0900722280,Town,East Haddam,Well,18 to 64,1,1,Percent,49304
2014,0900722280,Town,East Haddam,Not Well,5 to 17,0,2,Percent,49305
2014,0900722280,Town,East Haddam,Not at All,5 to 17,0,2,Percent,49306
2014,0900722280,Town,East Haddam,Total,5 to 17,100,0,Percent,49307
2014,0900722280,Town,East Haddam,Very Well,5 to 17,99,5,Percent,49308
2014,0900722280,Town,East Haddam,Well,5 to 17,1,2,Percent,49309
2014,0900722280,Town,East Haddam,Not Well,65 and Over,1,3,Percent,49310
2014,0900722280,Town,East Haddam,Not at All,65 and Over,1,3,Percent,49311
2014,0900722280,Town,East Haddam,Total,65 and Over,100,0,Percent,49312
2014,0900722280,Town,East Haddam,Very Well,65 and Over,97,3,Percent,49313
2014,0900722280,Town,East Haddam,Well,65 and Over,1,3,Percent,49314
2014,0900722490,Town,East Hampton,Not Well,18 to 64,0,1,Percent,49315
2014,0900722490,Town,East Hampton,Not at All,18 to 64,0,1,Percent,49316
2014,0900722490,Town,East Hampton,Total,18 to 64,100,0,Percent,49317
2014,0900722490,Town,East Hampton,Very Well,18 to 64,98,4,Percent,49318
2014,0900722490,Town,East Hampton,Well,18 to 64,1,1,Percent,49319
2014,0900722490,Town,East Hampton,Not Well,5 to 17,0,2,Percent,49320
2014,0900722490,Town,East Hampton,Not at All,5 to 17,0,2,Percent,49321
2014,0900722490,Town,East Hampton,Total,5 to 17,100,0,Percent,49322
2014,0900722490,Town,East Hampton,Very Well,5 to 17,100,8,Percent,49323
2014,0900722490,Town,East Hampton,Well,5 to 17,0,2,Percent,49324
2014,0900722490,Town,East Hampton,Not Well,65 and Over,0,2,Percent,49325
2014,0900722490,Town,East Hampton,Not at All,65 and Over,0,2,Percent,49326
2014,0900722490,Town,East Hampton,Total,65 and Over,100,0,Percent,49327
2014,0900722490,Town,East Hampton,Very Well,65 and Over,98,5,Percent,49328
2014,0900722490,Town,East Hampton,Well,65 and Over,1,2,Percent,49329
2014,0900726270,Town,Essex,Not Well,18 to 64,0,1,Percent,49330
2014,0900726270,Town,Essex,Not at All,18 to 64,0,1,Percent,49331
2014,0900726270,Town,Essex,Total,18 to 64,100,0,Percent,49332
2014,0900726270,Town,Essex,Very Well,18 to 64,100,2,Percent,49333
2014,0900726270,Town,Essex,Well,18 to 64,0,1,Percent,49334
2014,0900726270,Town,Essex,Not Well,5 to 17,0,3,Percent,49335
2014,0900726270,Town,Essex,Not at All,5 to 17,0,3,Percent,49336
2014,0900726270,Town,Essex,Total,5 to 17,100,0,Percent,49337
2014,0900726270,Town,Essex,Very Well,5 to 17,100,6,Percent,49338
2014,0900726270,Town,Essex,Well,5 to 17,0,3,Percent,49339
2014,0900587910,Town,Woodbury,Total,18 to 64,100,0,Percent,49340
2014,0900747360,Town,Middletown,Not at All,5 to 17,0,1,Percent,49341
2014,0900567960,Town,Sharon,Not at All,5 to 17,0,9,Percent,49342
2014,0900715350,Town,Clinton,Total,5 to 17,100,0,Percent,49343
2014,0900781680,Town,Westbrook,Not at All,65 and Over,0,3,Percent,49344
2014,0900579510,Town,Warren,Total,65 and Over,100,0,Percent,49345
2014,0900587910,Town,Woodbury,Very Well,18 to 64,95,4,Percent,49346
2014,0900747360,Town,Middletown,Total,5 to 17,100,0,Percent,49347
2014,0900715350,Town,Clinton,Very Well,5 to 17,100,8,Percent,49348
2014,0900715350,Town,Clinton,Well,5 to 17,0,2,Percent,49349
2014,0900715350,Town,Clinton,Not Well,65 and Over,1,2,Percent,49350
2014,0900715350,Town,Clinton,Not at All,65 and Over,0,2,Percent,49351
2014,0900715350,Town,Clinton,Total,65 and Over,100,0,Percent,49352
2014,0900715350,Town,Clinton,Very Well,65 and Over,98,3,Percent,49353
2014,0900715350,Town,Clinton,Well,65 and Over,1,2,Percent,49354
2014,0900718080,Town,Cromwell,Not Well,18 to 64,1,1,Percent,49355
2014,0900718080,Town,Cromwell,Not at All,18 to 64,0,0,Percent,49356
2014,0900718080,Town,Cromwell,Total,18 to 64,100,0,Percent,49357
2014,0900718080,Town,Cromwell,Very Well,18 to 64,96,4,Percent,49358
2014,0900718080,Town,Cromwell,Well,18 to 64,3,2,Percent,49359
2014,0900718080,Town,Cromwell,Not Well,5 to 17,0,2,Percent,49360
2014,0900718080,Town,Cromwell,Not at All,5 to 17,0,2,Percent,49361
2014,0900718080,Town,Cromwell,Total,5 to 17,100,0,Percent,49362
2014,0900718080,Town,Cromwell,Very Well,5 to 17,100,8,Percent,49363
2014,0900718080,Town,Cromwell,Well,5 to 17,0,2,Percent,49364
2014,0900718080,Town,Cromwell,Not Well,65 and Over,0,1,Percent,49365
2014,0900718080,Town,Cromwell,Not at All,65 and Over,3,3,Percent,49366
2014,0900718080,Town,Cromwell,Total,65 and Over,100,0,Percent,49367
2014,0900718080,Town,Cromwell,Very Well,65 and Over,94,17,Percent,49368
2014,0900718080,Town,Cromwell,Well,65 and Over,4,3,Percent,49369
2014,0900719130,Town,Deep River,Not Well,18 to 64,2,2,Percent,49370
2014,0900719130,Town,Deep River,Not at All,18 to 64,0,1,Percent,49371
2014,0900719130,Town,Deep River,Total,18 to 64,100,0,Percent,49372
2014,0900719130,Town,Deep River,Very Well,18 to 64,98,5,Percent,49373
2014,0900719130,Town,Deep River,Well,18 to 64,0,1,Percent,49374
2014,0900719130,Town,Deep River,Not Well,5 to 17,0,4,Percent,49375
2014,0900719130,Town,Deep River,Not at All,5 to 17,0,4,Percent,49376
2014,0900719130,Town,Deep River,Total,5 to 17,100,0,Percent,49377
2014,0900719130,Town,Deep River,Very Well,5 to 17,100,1,Percent,49378
2014,0900719130,Town,Deep River,Well,5 to 17,0,4,Percent,49379
2014,0900719130,Town,Deep River,Not Well,65 and Over,0,3,Percent,49380
2014,0900719130,Town,Deep River,Not at All,65 and Over,0,3,Percent,49381
2014,0900719130,Town,Deep River,Total,65 and Over,100,0,Percent,49382
2014,0900719130,Town,Deep River,Very Well,65 and Over,99,8,Percent,49383
2014,0900719130,Town,Deep River,Well,65 and Over,2,4,Percent,49384
2014,0900720810,Town,Durham,Not Well,18 to 64,1,1,Percent,49385
2014,0900720810,Town,Durham,Not at All,18 to 64,0,1,Percent,49386
2014,0900720810,Town,Durham,Total,18 to 64,100,0,Percent,49387
2014,0900720810,Town,Durham,Very Well,18 to 64,99,3,Percent,49388
2014,0900720810,Town,Durham,Well,18 to 64,0,1,Percent,49389
2014,0900567960,Town,Sharon,Total,5 to 17,100,0,Percent,49390
2014,0900781680,Town,Westbrook,Total,65 and Over,100,0,Percent,49391
2014,0900587910,Town,Woodbury,Well,18 to 64,4,2,Percent,49392
2014,0900579510,Town,Warren,Very Well,65 and Over,100,9,Percent,49393
2014,0900747360,Town,Middletown,Very Well,5 to 17,98,4,Percent,49394
2014,0900781680,Town,Westbrook,Very Well,65 and Over,100,5,Percent,49395
2014,0900567960,Town,Sharon,Very Well,5 to 17,100,5,Percent,49396
2014,0900587910,Town,Woodbury,Not Well,5 to 17,1,2,Percent,49397
2014,0900579510,Town,Warren,Well,65 and Over,0,9,Percent,49398
2014,0900781680,Town,Westbrook,Well,65 and Over,0,3,Percent,49399
2014,0900747360,Town,Middletown,Well,5 to 17,1,1,Percent,49400
2014,0900567960,Town,Sharon,Well,5 to 17,0,9,Percent,49401
2014,0900587910,Town,Woodbury,Not at All,5 to 17,0,2,Percent,49402
2014,0900579720,Town,Washington,Not Well,18 to 64,1,2,Percent,49403
2014,0900747360,Town,Middletown,Not Well,65 and Over,3,2,Percent,49405
2014,0900567960,Town,Sharon,Not Well,65 and Over,0,3,Percent,49407
2014,0900579720,Town,Washington,Not at All,18 to 64,0,1,Percent,49408
2014,0900587910,Town,Woodbury,Total,5 to 17,100,0,Percent,49409
2014,0900747360,Town,Middletown,Not at All,65 and Over,1,1,Percent,49410
2014,0900567960,Town,Sharon,Not at All,65 and Over,0,3,Percent,49412
2014,0900579720,Town,Washington,Total,18 to 64,100,0,Percent,49413
2014,0900587910,Town,Woodbury,Very Well,5 to 17,99,6,Percent,49414
2014,0900747360,Town,Middletown,Total,65 and Over,100,0,Percent,49415
2014,0900567960,Town,Sharon,Total,65 and Over,100,0,Percent,49417
2014,0900579720,Town,Washington,Very Well,18 to 64,99,6,Percent,49418
2014,0900587910,Town,Woodbury,Well,5 to 17,1,2,Percent,49419
2014,0900747360,Town,Middletown,Very Well,65 and Over,94,3,Percent,49420
2014,0900567960,Town,Sharon,Very Well,65 and Over,99,3,Percent,49422
2014,0900579720,Town,Washington,Well,18 to 64,1,1,Percent,49423
2014,0900587910,Town,Woodbury,Not Well,65 and Over,1,2,Percent,49424
2014,0900747360,Town,Middletown,Well,65 and Over,2,1,Percent,49425
2014,0900567960,Town,Sharon,Well,65 and Over,1,3,Percent,49427
2014,0900579720,Town,Washington,Not Well,5 to 17,0,6,Percent,49428
2014,0900579720,Town,Washington,Not at All,5 to 17,0,6,Percent,49429
2014,0900579720,Town,Washington,Total,5 to 17,100,0,Percent,49430
2014,0900579720,Town,Washington,Very Well,5 to 17,100,8,Percent,49431
2014,0900579720,Town,Washington,Well,5 to 17,0,6,Percent,49432
2014,0900579720,Town,Washington,Not Well,65 and Over,0,3,Percent,49433
2014,0900579720,Town,Washington,Not at All,65 and Over,0,3,Percent,49434
2014,0900579720,Town,Washington,Total,65 and Over,100,0,Percent,49435
2014,0900579720,Town,Washington,Very Well,65 and Over,96,3,Percent,49436
2014,0900579720,Town,Washington,Well,65 and Over,4,5,Percent,49437
2014,0900580490,Town,Watertown,Not Well,18 to 64,1,1,Percent,49438
2014,0900580490,Town,Watertown,Not at All,18 to 64,0,0,Percent,49439
2014,0900580490,Town,Watertown,Total,18 to 64,100,0,Percent,49440
2014,0900580490,Town,Watertown,Very Well,18 to 64,97,4,Percent,49441
2014,0900580490,Town,Watertown,Well,18 to 64,2,1,Percent,49442
2014,0900580490,Town,Watertown,Not Well,5 to 17,0,1,Percent,49443
2014,0900580490,Town,Watertown,Not at All,5 to 17,0,1,Percent,49444
2014,0900580490,Town,Watertown,Total,5 to 17,100,0,Percent,49445
2014,0900580490,Town,Watertown,Very Well,5 to 17,99,5,Percent,49446
2014,0900580490,Town,Watertown,Well,5 to 17,0,1,Percent,49447
2014,0900580490,Town,Watertown,Not Well,65 and Over,2,2,Percent,49448
2014,0900580490,Town,Watertown,Not at All,65 and Over,0,1,Percent,49449
2014,0900580490,Town,Watertown,Total,65 and Over,100,0,Percent,49450
2014,0900580490,Town,Watertown,Very Well,65 and Over,94,5,Percent,49451
2014,0900580490,Town,Watertown,Well,65 and Over,3,2,Percent,49452
2014,0900586440,Town,Winchester,Not Well,18 to 64,0,1,Percent,49453
2014,0900586440,Town,Winchester,Not at All,18 to 64,1,1,Percent,49454
2014,0900586440,Town,Winchester,Total,18 to 64,100,0,Percent,49455
2014,0900586440,Town,Winchester,Very Well,18 to 64,95,6,Percent,49456
2014,0900586440,Town,Winchester,Well,18 to 64,4,4,Percent,49457
2014,0900586440,Town,Winchester,Not Well,5 to 17,0,3,Percent,49458
2014,0900586440,Town,Winchester,Not at All,5 to 17,0,3,Percent,49459
2014,0900586440,Town,Winchester,Total,5 to 17,100,0,Percent,49460
2014,0900586440,Town,Winchester,Very Well,5 to 17,100,15,Percent,49461
2014,0900586440,Town,Winchester,Well,5 to 17,0,3,Percent,49462
2014,0900587910,Town,Woodbury,Not at All,65 and Over,0,2,Percent,49463
2014,0900757320,Town,Old Saybrook,Not Well,18 to 64,1,1,Percent,49464
2014,0900575730,Town,Thomaston,Not Well,18 to 64,0,1,Percent,49465
2014,0900587910,Town,Woodbury,Total,65 and Over,100,0,Percent,49467
2014,0900757320,Town,Old Saybrook,Not at All,18 to 64,0,1,Percent,49468
2014,0900575730,Town,Thomaston,Not at All,18 to 64,0,1,Percent,49469
2014,0900587910,Town,Woodbury,Very Well,65 and Over,98,6,Percent,49471
2014,0900757320,Town,Old Saybrook,Total,18 to 64,100,0,Percent,49472
2014,0900575730,Town,Thomaston,Total,18 to 64,100,0,Percent,49473
2014,0900587910,Town,Woodbury,Well,65 and Over,2,3,Percent,49475
2014,0900757320,Town,Old Saybrook,Very Well,18 to 64,96,4,Percent,49476
2014,0900575730,Town,Thomaston,Very Well,18 to 64,99,1,Percent,49477
2014,0900757320,Town,Old Saybrook,Well,18 to 64,3,2,Percent,49480
2014,0900757320,Town,Old Saybrook,Not Well,5 to 17,1,2,Percent,49481
2014,0900757320,Town,Old Saybrook,Not at All,5 to 17,0,2,Percent,49482
2014,0900757320,Town,Old Saybrook,Total,5 to 17,100,0,Percent,49483
2014,0900757320,Town,Old Saybrook,Very Well,5 to 17,99,8,Percent,49484
2014,0900757320,Town,Old Saybrook,Well,5 to 17,0,2,Percent,49485
2014,0900757320,Town,Old Saybrook,Not Well,65 and Over,1,2,Percent,49486
2014,0900757320,Town,Old Saybrook,Not at All,65 and Over,0,1,Percent,49487
2014,0900757320,Town,Old Saybrook,Total,65 and Over,100,0,Percent,49488
2014,0900757320,Town,Old Saybrook,Very Well,65 and Over,98,4,Percent,49489
2014,0900757320,Town,Old Saybrook,Well,65 and Over,1,2,Percent,49490
2014,0900761800,Town,Portland,Not Well,18 to 64,0,1,Percent,49491
2014,0900761800,Town,Portland,Not at All,18 to 64,0,1,Percent,49492
2014,0900761800,Town,Portland,Total,18 to 64,100,0,Percent,49493
2014,0900761800,Town,Portland,Very Well,18 to 64,99,5,Percent,49494
2014,0900761800,Town,Portland,Well,18 to 64,0,1,Percent,49495
2014,0900761800,Town,Portland,Not Well,5 to 17,0,2,Percent,49496
2014,0900761800,Town,Portland,Not at All,5 to 17,0,2,Percent,49497
2014,0900761800,Town,Portland,Total,5 to 17,100,0,Percent,49498
2014,0900761800,Town,Portland,Very Well,5 to 17,100,5,Percent,49499
2014,0900761800,Town,Portland,Well,5 to 17,0,2,Percent,49500
2014,0900761800,Town,Portland,Not Well,65 and Over,0,2,Percent,49501
2014,0900761800,Town,Portland,Not at All,65 and Over,0,2,Percent,49502
2014,0900761800,Town,Portland,Total,65 and Over,100,0,Percent,49503
2014,0900761800,Town,Portland,Very Well,65 and Over,99,4,Percent,49504
2014,0900761800,Town,Portland,Well,65 and Over,1,2,Percent,49505
2014,0900781680,Town,Westbrook,Not Well,18 to 64,3,2,Percent,49506
2014,0900781680,Town,Westbrook,Not at All,18 to 64,0,1,Percent,49507
2014,0900781680,Town,Westbrook,Total,18 to 64,100,0,Percent,49508
2014,0900781680,Town,Westbrook,Very Well,18 to 64,94,3,Percent,49509
2014,0900781680,Town,Westbrook,Well,18 to 64,3,2,Percent,49510
2014,0900575730,Town,Thomaston,Well,18 to 64,1,1,Percent,49513
2014,0900575730,Town,Thomaston,Not Well,5 to 17,0,3,Percent,49516
2014,0900575730,Town,Thomaston,Not at All,5 to 17,0,3,Percent,49519
2014,0900575730,Town,Thomaston,Total,5 to 17,100,0,Percent,49522
2014,0900575730,Town,Thomaston,Very Well,5 to 17,99,8,Percent,49525
2014,0900901220,Town,Ansonia,Not Well,18 to 64,3,1,Percent,49527
2014,0900575730,Town,Thomaston,Well,5 to 17,1,3,Percent,49528
2014,0900901220,Town,Ansonia,Not at All,18 to 64,2,1,Percent,49530
2014,0900575730,Town,Thomaston,Not Well,65 and Over,1,3,Percent,49531
2014,0900714300,Town,Chester,Not Well,18 to 64,0,1,Percent,49539
2014,0900714300,Town,Chester,Not at All,18 to 64,0,1,Percent,49540
2014,0900714300,Town,Chester,Total,18 to 64,100,0,Percent,49541
2014,0900714300,Town,Chester,Very Well,18 to 64,98,5,Percent,49542
2014,0900714300,Town,Chester,Well,18 to 64,2,2,Percent,49543
2014,0900714300,Town,Chester,Not Well,5 to 17,0,4,Percent,49544
2014,0900714300,Town,Chester,Not at All,5 to 17,0,4,Percent,49545
2014,0900714300,Town,Chester,Total,5 to 17,100,0,Percent,49546
2014,0900714300,Town,Chester,Very Well,5 to 17,100,5,Percent,49547
2014,0900714300,Town,Chester,Well,5 to 17,0,4,Percent,49548
2014,0900714300,Town,Chester,Not Well,65 and Over,0,2,Percent,49549
2014,0900714300,Town,Chester,Not at All,65 and Over,0,2,Percent,49550
2014,0900714300,Town,Chester,Total,65 and Over,100,0,Percent,49551
2014,0900714300,Town,Chester,Very Well,65 and Over,98,4,Percent,49552
2014,0900714300,Town,Chester,Well,65 and Over,2,3,Percent,49553
2014,0900575730,Town,Thomaston,Not at All,65 and Over,0,3,Percent,49554
2014,0900575730,Town,Thomaston,Total,65 and Over,100,0,Percent,49555
2014,0900575730,Town,Thomaston,Very Well,65 and Over,99,5,Percent,49556
2014,0900575730,Town,Thomaston,Well,65 and Over,0,3,Percent,49557
2014,0900576570,Town,Torrington,Not Well,18 to 64,4,1,Percent,49558
2014,0900576570,Town,Torrington,Not at All,18 to 64,0,0,Percent,49559
2014,0900576570,Town,Torrington,Total,18 to 64,100,0,Percent,49560
2014,0900576570,Town,Torrington,Very Well,18 to 64,93,2,Percent,49561
2014,0900576570,Town,Torrington,Well,18 to 64,3,1,Percent,49562
2014,0900576570,Town,Torrington,Not Well,5 to 17,1,2,Percent,49563
2014,0900576570,Town,Torrington,Not at All,5 to 17,0,1,Percent,49564
2014,0900576570,Town,Torrington,Total,5 to 17,100,0,Percent,49565
2014,0900576570,Town,Torrington,Very Well,5 to 17,98,5,Percent,49566
2014,0900576570,Town,Torrington,Well,5 to 17,1,1,Percent,49567
2014,0900576570,Town,Torrington,Not Well,65 and Over,1,1,Percent,49568
2014,0900576570,Town,Torrington,Not at All,65 and Over,2,1,Percent,49569
2014,0900576570,Town,Torrington,Total,65 and Over,100,0,Percent,49570
2014,0900576570,Town,Torrington,Very Well,65 and Over,96,2,Percent,49571
2014,0900576570,Town,Torrington,Well,65 and Over,2,1,Percent,49572
2014,0900579510,Town,Warren,Not Well,18 to 64,1,3,Percent,49573
2014,0900579510,Town,Warren,Not at All,18 to 64,0,3,Percent,49574
2014,0900579510,Town,Warren,Total,18 to 64,100,0,Percent,49575
2014,0900579510,Town,Warren,Very Well,18 to 64,98,1,Percent,49576
2014,0900579510,Town,Warren,Well,18 to 64,1,2,Percent,49577
2014,0900901220,Town,Ansonia,Total,18 to 64,100,0,Percent,49578
2014,0900901220,Town,Ansonia,Very Well,18 to 64,91,4,Percent,49579
2014,0900901220,Town,Ansonia,Well,18 to 64,4,2,Percent,49580
2014,0900901220,Town,Ansonia,Not Well,5 to 17,0,1,Percent,49581
2014,0900901220,Town,Ansonia,Not at All,5 to 17,0,1,Percent,49582
2014,0900901220,Town,Ansonia,Total,5 to 17,100,0,Percent,49583
2014,0900901220,Town,Ansonia,Very Well,5 to 17,99,12,Percent,49584
2014,0900901220,Town,Ansonia,Well,5 to 17,1,2,Percent,49585
2014,0900901220,Town,Ansonia,Not Well,65 and Over,4,3,Percent,49586
2014,0900901220,Town,Ansonia,Not at All,65 and Over,8,5,Percent,49587
2014,0900901220,Town,Ansonia,Total,65 and Over,100,0,Percent,49588
2014,0900901220,Town,Ansonia,Very Well,65 and Over,84,6,Percent,49589
2014,0900901220,Town,Ansonia,Well,65 and Over,4,3,Percent,49590
2014,0900903250,Town,Beacon Falls,Not Well,18 to 64,0,1,Percent,49591
2014,0900903250,Town,Beacon Falls,Not at All,18 to 64,0,1,Percent,49592
2014,0900903250,Town,Beacon Falls,Total,18 to 64,100,0,Percent,49593
2014,0900903250,Town,Beacon Falls,Very Well,18 to 64,97,6,Percent,49594
2014,0900903250,Town,Beacon Falls,Well,18 to 64,3,3,Percent,49595
2014,0900903250,Town,Beacon Falls,Not Well,5 to 17,0,3,Percent,49596
2014,0900903250,Town,Beacon Falls,Not at All,5 to 17,1,4,Percent,49597
2014,0900903250,Town,Beacon Falls,Total,5 to 17,100,0,Percent,49598
2014,0900903250,Town,Beacon Falls,Very Well,5 to 17,99,13,Percent,49599
2014,0900903250,Town,Beacon Falls,Well,5 to 17,0,3,Percent,49600
2014,0900953890,Town,North Branford,Not Well,18 to 64,0,0,Percent,49601
2014,0900953890,Town,North Branford,Not at All,18 to 64,0,0,Percent,49602
2014,0900953890,Town,North Branford,Total,18 to 64,100,0,Percent,49603
2014,0900953890,Town,North Branford,Very Well,18 to 64,99,4,Percent,49604
2014,0900953890,Town,North Branford,Well,18 to 64,1,1,Percent,49605
2014,0900953890,Town,North Branford,Not Well,5 to 17,0,2,Percent,49606
2014,0900953890,Town,North Branford,Not at All,5 to 17,0,2,Percent,49607
2014,0900953890,Town,North Branford,Total,5 to 17,100,0,Percent,49608
2014,0900953890,Town,North Branford,Very Well,5 to 17,99,9,Percent,49609
2014,0900953890,Town,North Branford,Well,5 to 17,1,3,Percent,49610
2014,0900953890,Town,North Branford,Not Well,65 and Over,2,2,Percent,49611
2014,0900987560,Town,Wolcott,Not Well,18 to 64,2,2,Percent,49612
2014,0900953890,Town,North Branford,Not at All,65 and Over,0,1,Percent,49613
2014,0900953890,Town,North Branford,Total,65 and Over,100,0,Percent,49614
2014,0900953890,Town,North Branford,Very Well,65 and Over,97,5,Percent,49615
2014,0900919550,Town,Derby,Not Well,18 to 64,8,4,Percent,49616
2014,0900953890,Town,North Branford,Well,65 and Over,1,2,Percent,49617
2014,0900987560,Town,Wolcott,Not at All,18 to 64,1,1,Percent,49618
2014,0900954870,Town,North Haven,Not Well,18 to 64,1,1,Percent,49619
2014,0900919550,Town,Derby,Not at All,18 to 64,0,1,Percent,49620
2014,0900987560,Town,Wolcott,Total,18 to 64,100,0,Percent,49621
2014,0900954870,Town,North Haven,Not at All,18 to 64,0,0,Percent,49622
2014,0900919550,Town,Derby,Total,18 to 64,100,0,Percent,49623
2014,0900987560,Town,Wolcott,Very Well,18 to 64,97,4,Percent,49624
2014,0900954870,Town,North Haven,Total,18 to 64,100,0,Percent,49625
2014,0900919550,Town,Derby,Very Well,18 to 64,84,7,Percent,49626
2014,0900987560,Town,Wolcott,Well,18 to 64,1,1,Percent,49627
2014,0900954870,Town,North Haven,Very Well,18 to 64,96,4,Percent,49628
2014,0900919550,Town,Derby,Well,18 to 64,8,4,Percent,49629
2014,0900969640,Town,Southbury,Not Well,65 and Over,1,1,Percent,49630
2014,0900987560,Town,Wolcott,Not Well,5 to 17,0,1,Percent,49631
2014,0900954870,Town,North Haven,Well,18 to 64,3,1,Percent,49632
2014,0900919550,Town,Derby,Not Well,5 to 17,1,2,Percent,49633
2014,0900969640,Town,Southbury,Not at All,65 and Over,0,1,Percent,49634
2014,0900958300,Town,Oxford,Not Well,5 to 17,0,1,Percent,49635
2014,0900935650,Town,Hamden,Not Well,5 to 17,1,1,Percent,49636
2014,0900987560,Town,Wolcott,Not at All,5 to 17,1,2,Percent,49637
2014,0900954870,Town,North Haven,Not Well,5 to 17,0,1,Percent,49638
2014,0900919550,Town,Derby,Not at All,5 to 17,0,2,Percent,49639
2014,0900946940,Town,Middlebury,Not Well,65 and Over,3,3,Percent,49640
2014,0900969640,Town,Southbury,Total,65 and Over,100,0,Percent,49641
2014,0900903250,Town,Beacon Falls,Not Well,65 and Over,6,9,Percent,49642
2014,0900958300,Town,Oxford,Not at All,5 to 17,0,1,Percent,49643
2014,0900958300,Town,Oxford,Total,5 to 17,100,0,Percent,49644
2014,0900958300,Town,Oxford,Very Well,5 to 17,99,3,Percent,49645
2014,0900958300,Town,Oxford,Well,5 to 17,1,2,Percent,49646
2014,0900958300,Town,Oxford,Not Well,65 and Over,1,2,Percent,49647
2014,0900958300,Town,Oxford,Not at All,65 and Over,0,2,Percent,49648
2014,0900958300,Town,Oxford,Total,65 and Over,100,0,Percent,49649
2014,0900958300,Town,Oxford,Very Well,65 and Over,99,4,Percent,49650
2014,0900958300,Town,Oxford,Well,65 and Over,1,2,Percent,49651
2014,0900962290,Town,Prospect,Not Well,18 to 64,1,1,Percent,49652
2014,0900962290,Town,Prospect,Not at All,18 to 64,0,1,Percent,49653
2014,0900962290,Town,Prospect,Total,18 to 64,100,0,Percent,49654
2014,0900962290,Town,Prospect,Very Well,18 to 64,98,3,Percent,49655
2014,0900962290,Town,Prospect,Well,18 to 64,2,1,Percent,49656
2014,0900962290,Town,Prospect,Not Well,5 to 17,0,2,Percent,49657
2014,0900962290,Town,Prospect,Not at All,5 to 17,0,2,Percent,49658
2014,0900962290,Town,Prospect,Total,5 to 17,100,0,Percent,49659
2014,0900962290,Town,Prospect,Very Well,5 to 17,98,5,Percent,49660
2014,0900962290,Town,Prospect,Well,5 to 17,2,3,Percent,49661
2014,0900962290,Town,Prospect,Not Well,65 and Over,3,3,Percent,49662
2014,0900962290,Town,Prospect,Not at All,65 and Over,0,2,Percent,49663
2014,0900962290,Town,Prospect,Total,65 and Over,100,0,Percent,49664
2014,0900962290,Town,Prospect,Very Well,65 and Over,92,9,Percent,49665
2014,0900962290,Town,Prospect,Well,65 and Over,6,5,Percent,49666
2014,0900967610,Town,Seymour,Not Well,18 to 64,1,1,Percent,49667
2014,0900967610,Town,Seymour,Not at All,18 to 64,0,1,Percent,49668
2014,0900967610,Town,Seymour,Total,18 to 64,100,0,Percent,49669
2014,0900967610,Town,Seymour,Very Well,18 to 64,94,5,Percent,49670
2014,0900967610,Town,Seymour,Well,18 to 64,5,2,Percent,49671
2014,0900967610,Town,Seymour,Not Well,5 to 17,0,1,Percent,49672
2014,0900967610,Town,Seymour,Not at All,5 to 17,0,1,Percent,49673
2014,0900967610,Town,Seymour,Total,5 to 17,100,0,Percent,49674
2014,0900967610,Town,Seymour,Very Well,5 to 17,97,7,Percent,49675
2014,0900967610,Town,Seymour,Well,5 to 17,3,3,Percent,49676
2014,0900967610,Town,Seymour,Not Well,65 and Over,2,4,Percent,49677
2014,0900967610,Town,Seymour,Not at All,65 and Over,1,2,Percent,49678
2014,0900967610,Town,Seymour,Total,65 and Over,100,0,Percent,49679
2014,0900967610,Town,Seymour,Very Well,65 and Over,95,13,Percent,49680
2014,0900967610,Town,Seymour,Well,65 and Over,2,2,Percent,49681
2014,0900969640,Town,Southbury,Not Well,18 to 64,0,0,Percent,49682
2014,0900969640,Town,Southbury,Not at All,18 to 64,0,0,Percent,49683
